marker_id,corpus,split,wearer,meeting_id,preceding_turns,wearer_next_utterance,wearer_profile_terms,label,notes,annotator,saved_at
icsi/Test/000376/9788,icsi,Test,mn015,Bed013,"Speaker 3: Which is basically,"" I don't know where something is and I need to go there"".
Speaker 2: Yeah.
User: Ooh, do we really need to do that? Because,
Speaker 3: Well, no I guess not. Excel -
User: s It's i I know it's it's strange, but look at it look at our Bayes - net. If we don't have Let's assume we don't have any input from the language.","So there's also nothing we could query the ontology, but we have a certain user setting.","german(27), nuh(22), object(18), input(17), xml(16), belief(15), johno(15), net(15), parser(14), heidelberg(13), intention(13), wizard(13), friday(13), bhaskara(12), ontology(12), tasks(12), fey(12), user(12), values(12), building(11)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000037/86669,icsi,Val,fe008,Btr001,"Speaker 3: Yeah. Kinda, yeah, kinda like"" Uh."" You know.
Speaker 5: Yeah.
Speaker 3: And to me that's more of like the"" Maybe this shouldn't be funny but it is. Maybe this is funny because it's kind of disgusting or perverse in some way.""
Speaker 5: Mmm.
Speaker 4: Huh. Yeah.","e um, what do you say, nuances in the"" uh"", which you just which you just did. However, the context fits. I mean, that's an interesting take on it. I think","overlaps(36), transcriber(24), overlap(24), transcribers(23), interface(21), script(21), reference(21), backchannels(17), convention(16), transcription(16), respect(16), ibm(16), speakers(14), transcripts(14), thilo(14), context(13), microphone(13), conventions(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000040/32173,icsi,Train,fe016,Bdb001,"Speaker 3: The the o the other issue that you had was, how do you actually efficiently extract, um
Speaker 2: So.
User: That's good.
Speaker 3: find and extract information in a structure of this type? So you gave some examples like
User: Well, uh, and, I mean, you guys might",uh,"jane(24), switchboard(16), overlap(13), don(13), mari(12), speaker(11), recognizer(11), overlaps(9), forced alignment(9), board(8), transcription(8), transcripts(8), turn(8), recognition(8), transcribers(8), backchannel(7), ideas(7), microphones(7), close - talking mikes(7), queries(7)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000040/35304,icsi,Train,fe016,Bdb001,"Speaker 2: It's a graph, but
Speaker 3: That's different from searching through the text.
User: But it seems like as long as the features that
Speaker 2: Well, no, no, no. The whole point is that the text and the lattice are isomorphic. They represent each other completely.
Speaker 3: Um",That's true if the features from your acoustics or whatever that are not explicitly in this are at the level of these types.,"jane(24), switchboard(16), overlap(13), don(13), mari(12), speaker(11), recognizer(11), overlaps(9), forced alignment(9), board(8), transcription(8), transcripts(8), turn(8), recognition(8), transcribers(8), backchannel(7), ideas(7), microphones(7), close - talking mikes(7), queries(7)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000180/102144,icsi,Train,me011,Bsr001,"Speaker 2: In one ear.
Speaker 4: The order, yeah.
Speaker 2: Just the order, OK?
User: But, so I have a bunch of tools for generating these and for helping transcribe them. Since you know what you know what the transcript is you don't have to type it in, you just have to segment it.
Speaker 5: Mm - hmm.","Using X - X Waves, Tcl - TK, Perl, and maybe some C programs too.","jane(21), dan(17), transcription(11), transcriber(8), tools(8), user interface(6), p z ms(5), pda(5), mike number(5), speaker change(5), stress(5), form(4), machine(4), money(4), speaker(4), transcripts(4), thanks(4), time alignment(4), tool(4), adam janin(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000232/10750,icsi,Train,me013,Bro023,"Speaker 1: M
User: Well, I'm saying in practice, yeah, that's If somebody's using a system to ask for directions or something,
Speaker 3: Ah. OK. OK.
User: you know, they'll say something first. And and to begin with if it doesn't get them quite right, ma m maybe they'll come back and say,"" excuse me?"" uh, or some I mean it should have some policy like that anyway.
Speaker 3: Mm - hmm. Mm - hmm.","uh, in any event they might ask a second question. And it's not like what he's doing doesn't, uh, improve things. It does improve things, just not as much as he would like.","training(43), plp(36), htk(34), ibm(32), energy(32), aurora(32), vad(26), discussion(25), dave(25), range(24), ti - digits(24), andreas(24), agenda(24), log(24), switchboard(24), overlaps(23), effect(22), jose(22), silence(22), chuck(22)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000222/40626,icsi,Train,me013,Bro011,"User: Cool. OK. So uh what's uh I guess your plan for You you you guys' plan for the next next week is just continue on these these same things we've been talking about for Aurora and
Speaker 3: Yeah, I guess we can try to have some kind of new baseline for next week perhaps. with all these minor things modified. And then do other things, play with the spectral subtraction, and retry the MSG and things like that.
User: Yeah. Yeah. Yeah we we have a big list.
Speaker 3: Big list?
User: You have a big list of of things to do. So. Well that's good. I think that after all of this uh um confusion settles down in another",some point a little later next year there will be some sort of standard and it'll get out there and hopefully it'll have some effect from something that,"training(28), energy(24), overlaps(23), discussion(20), research(19), jose(19), overlap(18), plp(18), ibm(17), silence(17), htk(17), language(17), switchboard(17), ti - digits(16), good thing(16), jane(15), microphones(15), range(14), msg(14), neural net(14)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000174/3183,icsi,Val,me011,Bns001,"Speaker 2: OK, Transcript script one four one one dash one four thre uh three zero. seven six four six three seven four eight six six four seven nine nine O O zero zero six two two eight zero one two five three four four six O two five six four four six six eight one five seven O eight O three zer zero three five three two one five three two six two two three eight four O one six one five seven two three five one two eight
Speaker 5: Um, transcript number one six five one, one six seven O - uh O. six O O seven zero nine one O three w O O nine zero six two zero two eight five one eight two three four O eight five seven six two four seven four three nine five five zero eight seven two seven nine eight seven one one O zero one three two O seven three four two five five six six five
User: Thanks.
Speaker 1: Transcript is one four nine one dash one five one O O O five six zero zero six four two one one seven O three three three eight four two five five three five six seven eight O two five three seven zero four seven four five six three one six eight eight two three O three three nine five one four six three seven four six six two eight five three nine O
Speaker 6: Transcript one seven one one dash one seven three O",Thanks,"jane(32), dan(21), transcription(16), iram(11), tools(10), transcriber(9), corpus(9), user interface(8), project(8), queries(8), meeting recorder(7), p z ms(7), transcripts(7), thanks(7), overlap(7), broadcast news(7), form(6), mikes(6), money(6), table(6)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000180/24257,icsi,Train,me011,Bsr001,"User: not only that Uh, not only does it depend on IRAM
Speaker 3: Hmm. Mmm.
User: taping out and working as specified, it also depends on writing vectorized speech recognition algorithms which is non - trivial.
Speaker 7: Yeah. Yeah. Yeah. Yeah.
User: So.","Right, I mean, so so one of our","jane(21), dan(17), transcription(11), transcriber(8), tools(8), user interface(6), p z ms(5), pda(5), mike number(5), speaker change(5), stress(5), form(4), machine(4), money(4), speaker(4), transcripts(4), thanks(4), time alignment(4), tool(4), adam janin(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000146/17195,icsi,Train,me011,Bdb001,"Speaker 2: I I don't know enough about what we're gonna do with the data. But I thought it would be good to get something that we can that other people can use or adopt for their own kinds of encoding. And just, I mean we have to use some we have to make some decision about what to do. And especially for the prosody work, what
User: Yeah.
Speaker 2: what it ends up being is you get features from the signal, and of course those change every time your alignments change. So you re - run a recognizer, you want to recompute your features, um, and then keep the database up to date. Or you change a word, or you change a
User: Right.
Speaker 2: utterance boundary segment, which is gonna happen a lot. And so I wanted something where all of this can be done in a elegant way and that if somebody wants to try something or compute something else, that it can be done flexibly. Um, it doesn't have to be pretty, it just has to be, you know, easy to use, and","We should look at ATLAS, the NIST thing,","jane(42), form(33), dan(30), transcription(18), thanks(16), iram(14), forms(13), corpus(13), overlap(13), transcripts(12), project(12), tools(12), hand(11), table(11), transcriber(11), wireless(11), region(11), meeting recorder(10), mikes(10), p z ms(10)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000239/38782,icsi,Val,me013,Buw001,"User: uh, interests and needs rather than hypothetical ones from a community thing. As you say, if they if they decide it's really critical then they will collect a lot more data than we can afford to, uh, and and will include all that.
Speaker 2: Mmm.
User: Um, I I I'm not worried about the cost of setting it up. I'm worried about the cost of people looking at it.
Speaker 6: e
User: In other words, it's it it'd be kind of silly to collect it all and not look at it at all. And so","of the stuff that we're doing. But I I am int I do think that we m minimally want something we might want to look at at some some, uh, subsets of that. Like","ibm(4), wireless lapel(3), mari(3), channels(2), design(2), hour(2), jane(2), range(2), statement(2), transcription(2), two microphones(2), equipment(2), level(2), mike picheny(2), about five o' clock(1), action items(1), afternoon(1), alignments(1), annoyance(1), answer(1)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000022/19196,icsi,Train,fe008,Bmr014,"User: Exactly. And then you ca then you can do a s
Speaker 3: Yeah.
Speaker 4: and uh, i in alphabetized lists, they'll appear next to each other
User: Absolutely. I agree.
Speaker 4: and and so it makes it easier.","an explicit marker of what type of comment this is, so i curly b inside the curly brackets I'm gonna put either","overlaps(30), overlap(16), reference(16), interface(14), transcribers(12), speaker(11), speakers(10), respect(10), region(10), dan(9), convention(9), types(9), tools(8), conventions(8), bottom(8), discourse(7), hour(7), transcriber(7), volume(7), aspect(7)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000398/34599,icsi,Train,mn036,Bed010,"Speaker 1: Yeah.
Speaker 4: definitely it's interesting to look at at
Speaker 3: Mm - hmm.
Speaker 4: cross the bordered there.
User: Are are you going to p pay any attention to the relative position of of the direction relative relative to the speaker? For example, there are some differences between Hebrew and English. We can say um "" park in front of the car"" as you come beh you drive behind the car. In Hebrew it means "" park behind the car"", because to follow the car is defined as it faces you.","While in English, front of the car is the absolute front of the car.","action(3), text(3), choice(2), friday(2), letter(2), particular action(2), spg(2), spg action(2), army(1), basic thing(1), copy(1), descriptions(1), i ehhh(1), mechanism(1), muh(1), proper names(1), summer(1), third building(1), tower(1), ugh(1)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000040/36027,icsi,Train,fe016,Bdb001,"Speaker 2: Right? No matter what format you choose, you're gonna have the trou you're gonna have the difficulty of relating
User: That's right. That's true. That's why I was trying to figure out what's the best format for this representation. And it's still gonna be
Speaker 2: the the frame - level features Yep.
User: it's still gonna be, uh, not direct. You know, it
Speaker 3: Hmm.","Or another example was, you know, uh, where in the language where in the word sequence","jane(24), switchboard(16), overlap(13), don(13), mari(12), speaker(11), recognizer(11), overlaps(9), forced alignment(9), board(8), transcription(8), transcripts(8), turn(8), recognition(8), transcribers(8), backchannel(7), ideas(7), microphones(7), close - talking mikes(7), queries(7)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000174/39,icsi,Val,me011,Bns001,(marker at the start of the meeting -- no prior turns),"OK, so we should be on.","jane(32), dan(21), transcription(16), iram(11), tools(10), transcriber(9), corpus(9), user interface(8), project(8), queries(8), meeting recorder(7), p z ms(7), transcripts(7), thanks(7), overlap(7), broadcast news(7), form(6), mikes(6), money(6), table(6)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000146/38331,icsi,Train,me011,Bdb001,"User: I guess I'm just a little hesitant to try to go whole hog on sort of the
Speaker 2: So
User: the whole framework that that NIST is talking about, with ATLAS and a database and all that sort of stuff, cuz it's a big learning curve,
Speaker 1: Hmm.
User: just to get going. Whereas if we just do a flat file format,","sure, it may not be as efficient but everyone can program in Perl and and use it.","jane(42), form(33), dan(30), transcription(18), thanks(16), iram(14), forms(13), corpus(13), overlap(13), transcripts(12), project(12), tools(12), hand(11), table(11), transcriber(11), wireless(11), region(11), meeting recorder(10), mikes(10), p z ms(10)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000038/94441,icsi,Test,fe008,Btr002,"User: Oh, how interesting.
Speaker 5: Yeah, just kind of, um And, uh that's another thing like I I realize I do that too.
User: I'll ask you who this is later. I don't wanna cuz
Speaker 4: Hmm.
Speaker 5: I can't remember the name actually.","The the one that I'm thinking of, i it's a matter of you can tell it's in context where he's looking in his agenda to see, you know,"" Do I have time to do this?"" and he's","overlaps(37), overlap(26), interface(25), transcriber(24), transcribers(24), script(21), reference(21), ibm(19), backchannels(18), context(17), respect(17), convention(16), transcription(16), speakers(15), thilo(15), conventions(14), transcripts(14), microphone(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000264/31583,icsi,Train,me018,Bro003,"User: Oh, OK.
Speaker 6: So, i it's you're right. It would be another interesting scientific question to ask,"" Is it because it's a broad source or because it was, you know, carefully?"" uh.
User: Mm - hmm.
Speaker 6: And that's something you could ask, but given limited time, I think the main thing is if it's a better thing for going across languages on this training tandem system, then it's probably
User: Yeah.","No, between TIMIT and the the digits.","nonspeech(2), artifact(1), bbn(1), building(1), california(1), cambridge(1), campus(1), chuck(1), chuck meetings(1), detail(1), echo(1), events(1), five six eight o(1), folks(1), government(1), headsets(1), how many total(1), humans(1), ibm(1), initialization thing(1)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000138/24573,icsi,Train,me010,Bed008,"User: Oh, well OK first of all it's not objects, we called them entities, right?
Speaker 3: Yeah. And then we have sort of the um
User: Let's say I put commercial.
Speaker 3: Yeah, I w I was just gonna commercial action inside where people p
User: Well couldn't I do let's do commercial",landmark,"belief(18), ontology(13), xml(11), - net(10), robert(10), net(9), bayes(8), construction(7), context(7), heidelberg(6), smartkom(6), type(6), discourse(5), language(5), bayes - nets(4), discussion(4), javabayes(4), nancy(4), nets(4), object(4)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000037/50161,icsi,Val,fe008,Btr001,"Speaker 6: They're not Yeah, I can remember, u I used to see
Speaker 5: they're not huge huge, though.
Speaker 4: A couple were. Yeah. And I had to sorta break them down.
Speaker 5: Really? Oh. Oh.
Speaker 6: Do they get them, um",No. In neither case. And I'm and I'm thinking I'm thinking you're causing me to think back over what the differences were in the what they got and IBM didn't,"overlaps(36), transcriber(24), overlap(24), transcribers(23), interface(21), script(21), reference(21), backchannels(17), convention(16), transcription(16), respect(16), ibm(16), speakers(14), transcripts(14), thilo(14), context(13), microphone(13), conventions(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000234/15382,icsi,Train,me013,Bro025,"User: With the rank ordering? I'm sorry.
Speaker 2: The the the smoothing the m the the filtering of the probabilities.
Speaker 4: The The, um
Speaker 2: on the R.
Speaker 4: Yeah. It's not a median filtering. It's just We don't take the median value. We take something Um, so we have eleven,","Oh, this is for the VAD.","training(52), plp(36), energy(35), dave(34), htk(34), ibm(32), aurora(32), vad(30), ti - digits(27), discussion(26), test(26), chuck(25), log(25), range(24), andreas(24), effect(24), agenda(24), switchboard(24), overlaps(23), level(22)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000146/17580,icsi,Train,me011,Bdb001,"User: Yeah, the other thing We should look at ATLAS, the NIST thing,
Speaker 2: Oh.
Speaker 3: Mmm.
Speaker 2: Uh
User: and see if they have anything at that level. I mean, I'm not sure what to do about this with ATLAS, because they chose a different route. I chose something that Th - there are sort of two choices. Your your file format","know that you're talking about language and speech, which is what I chose, and time, or your file format can just be a graph representation.","jane(42), form(33), dan(30), transcription(18), thanks(16), iram(14), forms(13), corpus(13), overlap(13), transcripts(12), project(12), tools(12), hand(11), table(11), transcriber(11), wireless(11), region(11), meeting recorder(10), mikes(10), p z ms(10)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000207/31164,icsi,Train,me013,Bmr022,"Speaker 5: Mm - hmm. Yeah.
Speaker 3: Where it is. Right. If so, if that doesn't add time for them, that'd be great. You know, like
Speaker 5: Yeah.
Speaker 2: Yep.
Speaker 5: I think it would save them time. I think it would help them keep the track track of it.","Uh uh, again, especially if there's hundred many hundreds or thousands I still think it would it would cut the incidence of this a lot if it was possible to break it into a couple files.","training(35), aurora(29), htk(29), energy(28), plp(27), ibm(23), ti - digits(23), overlaps(23), vad(23), discussion(22), jose(22), silence(22), msg(21), range(20), switchboard(20), research(19), overlap(19), chuck(19), level(18), effect(18)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000132/24731,icsi,Train,me006,Bro024,"Speaker 1: Do you wanna go, Barry?
User: Yeah, OK. Um, so for the past, uh, week an or two, I've been just writing my, uh, formal thesis proposal. Um, so I'm taking this qualifier exam that's coming up in two weeks. And I I finish writing a proposal and submit it to the committee. Um. And uh, should I should I explain, uh, more about what what I'm proposing to do, and s and stuff?
Speaker 2: Yes, briefly.
Speaker 1: Yeah briefly.
User: OK.","Um, and the hope in all of this is that by going multi - band and by going into these, um intermediate classifications, that we can get a system that's more robust to to unseen noises, and situations like that. Um, and so,","timit(14), acoustic events(12), sonorance(10), transcript l(8), aurora(7), spanish(7), training(7), mapping(6), sub - band(6), phones(6), stephane(5), experiments(5), larry saul(5), h m ms(5), speech recognition(5), acoustic(5), phonological features(5), cube(4), htk(4), spert(4)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000239/64716,icsi,Val,me013,Buw001,"Speaker 3: OK, good.
Speaker 4: That's that's
Speaker 3: Yeah.
Speaker 4: Right.
User: the soonest we can do it,",so that people who've been involved in the meeting,"ibm(4), wireless lapel(3), mari(3), channels(2), design(2), hour(2), jane(2), range(2), statement(2), transcription(2), two microphones(2), equipment(2), level(2), mike picheny(2), about five o' clock(1), action items(1), afternoon(1), alignments(1), annoyance(1), answer(1)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000203/25194,icsi,Train,me013,Bmr016,"Speaker 3: I don't know if it would be useful for comparison, but it's embedded numbers.
User: Well I don't know.
Speaker 2: I think for something like that we'd be better off doing like uh TIMIT.
User: Well I think the question is what the research is, so I mean, I presume that the reason that you wanted to have these digits this way is because you wanted to actually do some research
Speaker 2: Hmm.",form here.,"training(28), energy(24), overlaps(23), discussion(20), jose(19), overlap(18), plp(18), ibm(17), research(17), silence(17), htk(17), language(17), switchboard(17), jane(15), microphones(15), good thing(15), range(14), ti - digits(14), msg(14), neural net(14)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000040/5142,icsi,Train,fe016,Bdb001,"Speaker 2: You know, thirty - eight, whatever you want.
Speaker 3: So you're essentially defining a lattice.
Speaker 2: OK. Yes, exactly.
Speaker 3: Yeah.
Speaker 2: And then, uh and then these also have I Ds. Right? So you could you could have some sort of other other tag later in the file that would be something like, um,","It's an O instead of an I, but the D is good.","jane(24), switchboard(16), overlap(13), don(13), mari(12), speaker(11), recognizer(11), overlaps(9), forced alignment(9), board(8), transcription(8), transcripts(8), turn(8), recognition(8), transcribers(8), backchannel(7), ideas(7), microphones(7), close - talking mikes(7), queries(7)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000320/83326,icsi,Train,mn005,Bmr007,"Speaker 6: OK.
Speaker 5: Transcript one six one one, one six three O. five three O six one eight five seven five O u Strike that. seven five one O eight eight seven seven O nine eight O O zero zero zero nine one three nine two one three three four four two eight nine zero five nine seven eight zero nine eight six nine O two three eight five seven eight O five O nine four six five zero two zero seven one one seven five two nine two six zero zero zero seven two three four
Speaker 4: Transcript one eight five one dash one eight seven zero four six zero five five five nine eight seven six eight one four seven eight zero five four zero six four O one six O O zero seven zero zero four six five one two two two seven one six six three four five zero seven four seven two five four four eight three three one nine three four two one O zero nine nine one two four one
Speaker 1: Uh, transcript one eight three one, one eight five zero three six O eight four five six eight three seven nine two nine four eight one five O eight eight O three zero one nine O five six two three five four five three three five two seven O nine six five two O seven eight eight one two nine eight eight nine three six two three three nine O O six O three nine nine zero two four I'm sorry. two two four four three four zero
Speaker 2: Transcript one seven nine one dash one eight one zero one two zero zero five eight four three zero five one six six seven five five four zero eight nine O O three five eight four O one four three six nine two two four three seven two four seven five six seven zero five six nine one O five seven eight seven zero three eight one",Transcript one seven seven one dash one seven nine zero,"nnn(11), overlapping zone(9), mark(8), zone(8), class(8), jane(7), ehm(6), overlapping zones(6), speech file(6), transcription(6), pda(6), session(5), study(5), mixed file(4), speaker(4), change(4), eh speech(4), hand(4), file(3), forty - five minutes(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000039/41645,icsi,Val,fe008,Buw001,"Speaker 6: I mean, I think it would be great if we try to get a picture with every meeting.
User: I agree.
Speaker 6: Um, so so we won't worry about requiring these things, but the more things that we can get it for, the more useful it will be for various applications.
Speaker 3: So
Speaker 6: So.",That's great.,"tools(8), u penn(5), volume(5), transcription conventions(5), eagles(4), great idea(4), interface(4), project(4), transcriber(4), word level(4), boundary(4), continuation(4), middle(4), dan(3), different ways(3), french(3), jane(3), mate(3), speakers(3), susan ervin - tripp(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000037/69859,icsi,Val,fe008,Btr001,"Speaker 6: Mm - hmm.
Speaker 5: that person doesn't look anything like I imagined them.""
Speaker 3: Yeah, yeah.
User: Yes.
Speaker 5: a eh","He's he's on campus, I found this out. Yeah yeah yeah yeah.","overlaps(36), transcriber(24), overlap(24), transcribers(23), interface(21), script(21), reference(21), backchannels(17), convention(16), transcription(16), respect(16), ibm(16), speakers(14), transcripts(14), thilo(14), context(13), microphone(13), conventions(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000310/16081,icsi,Test,me045,Bed013,"Speaker 1: Can't. @ @
Speaker 2: Hours and hours and hours and hours. But we can do randomized testing.
User: Tah - dah!
Speaker 2: Which probabilistically will be good enough.
Speaker 3: Mm - hmm. Yeah. So, it be it it's an idea that one could n for for example run run past, um, what's that guy's name? You know? He - he's usually here.",Here in the group?,"user(7), constructions(5), view(4), summer(4), types(3), detail(3), construction(3), front(3), tree(3), zoo(3), approach(2), choices(2), enter(2), headset(2), hhh(2), parent categories(2), questions(2), spg(2), spg action(2), syntax(2)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000180/67377,icsi,Train,me011,Bsr001,"User: just doing multis
Speaker 2: Hmm.
User: Yeah, of course. Yeah.
Speaker 4: Uh - huh.
Speaker 5: Yeah.",just doing multi - stream on the different mikes helped enormously. And I was a little surprised.,"jane(21), dan(17), transcription(11), transcriber(8), tools(8), user interface(6), p z ms(5), pda(5), mike number(5), speaker change(5), stress(5), form(4), machine(4), money(4), speaker(4), transcripts(4), thanks(4), time alignment(4), tool(4), adam janin(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000038/6286,icsi,Test,fe008,Btr002,"User: So"" all the slides"" it's w started too late. It's another case of devoicing at the initial Yeah.
Speaker 4: Right.
Speaker 5: Right.
Speaker 2: Uh - huh.
User: So, I thought that was very interesting. And I think that it shows, um these sorts of things, I was thinking it would be interesting to do an analysis of these things because I think that,","if well first of all, there's this overall point that it shows a degree to which, when you listen to speech, and when you're just, in general, listening, probably, but it shows espec specifically this to this task, that it's very constructive. You're not going on simply the auditory there's a huge contribution from the top - down processing,","overlaps(37), overlap(26), interface(25), transcriber(24), transcribers(24), script(21), reference(21), ibm(19), backchannels(18), context(17), respect(17), convention(16), transcription(16), speakers(15), thilo(15), conventions(14), transcripts(14), microphone(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000211/34083,icsi,Val,me013,Bmr026,"User: Uh. So uh. Um. Let's chat about it with Liz and Jane when we get a chance, see what they think and
Speaker 2: Mm - hmm.
Speaker 4: Yeah that would be good. I mean Andreas and I have various talks in the halls and there's lots of
Speaker 2: Mm - hmm.
Speaker 4: things, you know, details and stuff that would I think people'd be interested in and I'd you know, where do we go from here kind of things and So, it would be good.","probably one of the best you and I, I guess are the main ones who sort of see the bridge between the two. We are doing recognition in both of them. So.","training(36), plp(36), htk(31), aurora(30), ibm(29), energy(28), ti - digits(24), andreas(24), discussion(23), overlaps(23), vad(23), jose(22), silence(22), agenda(22), chuck(22), switchboard(22), range(21), dave(21), msg(21), good thing(20)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000038/33809,icsi,Test,fe008,Btr002,"Speaker 4: such a hassle. It'd be so nice if there was just some sort of like, you know, uh, opposite of tab that you could hit, that it would just sort of move backwards. There wouldn't even have to be any, um
Speaker 1: Hmm.
Speaker 2: But it would play it backwards too.
Speaker 4: I know. It w you wouldn't even have to have the audio. That's not I wouldn't I mean
Speaker 2: But just to move back, but not necessarily a whole timebin?",Interesting.,"overlaps(37), overlap(26), interface(25), transcriber(24), transcribers(24), script(21), reference(21), ibm(19), backchannels(18), context(17), respect(17), convention(16), transcription(16), speakers(15), thilo(15), conventions(14), transcripts(14), microphone(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000110/4929,icsi,Train,me003,Bed012,"Speaker 1: That's That's no problem, but I even think that, um I mean, once Once you have this sort of as running as a module Right? What you want is You wanna say,"" OK, give me the posterior probabilities of the Go - there node, when this is happening."" Right? When the person said this, the car is there, it's raining, and this is happening. And with this you can specify the what's happening in the situation, and what's happening with the user. So we get After we are done, through the Situation we get the User Vector. So, this is a
User: So this is just a specification of all the possible inputs?
Speaker 1: Yep. And, all the possible outputs, too.
User: OK.
Speaker 1: So, we have, um, for example, the, uh, Go - there decision node which has two elements, going - there and its posterior probability, and not - going - there and its posterior probability, because the output is always gonna be all the decision nodes and all the the a all the posterior probabilities for all the values.","So like, if I'm just interested in the going - there node,","source(9), mode(8), xml(8), roles(8), discourse(7), door(7), tourist(7), smartkom(6), admission fee(6), bayes(6), action(6), tango(5), bhaskara(5), context(5), enter(5), javabayes(5), net(5), node(5), probabilities(5), robert(5)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000218/46229,icsi,Train,me013,Bro005,"User: And uh If Cuz what you're trying to do is come up with a a core, reasonable feature set which is then gonna be used uh, by the the uh HMM system. So.
Speaker 1: Mm - hmm.
User: Yeah, OK.
Speaker 1: So, um, yeah. The future work is, well, try to connect to the to make to plug in the system to the OGI system. Um, there are still open questions there, where to put the MLP
User: Mm - hmm.","And I guess, you know, the the the real open question, I mean, e u there's lots of open questions, but one of the core quote"" open questions"" for that is um,","overlaps(18), ibm(16), jose(16), language(16), training(15), jane(12), overlap(12), discussion(11), spanish(11), other hand(10), list(10), htk(10), plp(10), ti - digits(9), energy(9), silence(9), aurora(9), research(8), effect(8), combinations(8)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000040/16472,icsi,Train,fe016,Bdb001,"Speaker 2: Yeah, I mean, they'd be emo enormous. Right.
User: So it's doable, it's just that you can only store a feature vector at frame - by - frame and it doesn't have any kind of, um
Speaker 1: Is is the sharing part of this a pretty important consideration or does that just sort of, uh a nice thing to have?
User: I I don't know enough about what we're gonna do with the data. But I thought it would be good to get something that we can that other people can use or adopt for their own kinds of encoding. And just, I mean we have to use some we have to make some decision about what to do. And especially for the prosody work, what
Speaker 2: Yeah.","features from the signal, and of course those change every time your alignments change. So you re - run a recognizer, you want to recompute","jane(24), switchboard(16), overlap(13), don(13), mari(12), speaker(11), recognizer(11), overlaps(9), forced alignment(9), board(8), transcription(8), transcripts(8), turn(8), recognition(8), transcribers(8), backchannel(7), ideas(7), microphones(7), close - talking mikes(7), queries(7)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
